Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10089664,2021-01-01 11:59:50,2019-09-13 07:59:22,81053191,24478063682,81053191,302,7316,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089664/SRR10089664.lite.1,SRX6822333,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364909,SAMN12718600,simple,9606,Homo sapiens,GSM4071931,,,,,,,no,,,,,GEO,SRA959162,,public,866125441ED840845DB6258384C6ECBB,FBAA5B755A6002F49BCAE1AA170AF7F3
SRR10089665,2021-01-01 11:59:50,2019-09-13 07:48:37,75299266,22740378332,75299266,302,6711,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089665/SRR10089665.lite.1,SRX6822334,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364910,SAMN12718599,simple,9606,Homo sapiens,GSM4071932,,,,,,,no,,,,,GEO,SRA959162,,public,F7C1072014B8DD765F8491B836EA11D5,42F1FFB3C58C9FC9E63BBD388C6659FF
SRR10089666,2021-01-01 11:59:50,2019-09-13 08:12:37,88543448,26740121296,88543448,302,7956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089666/SRR10089666.lite.1,SRX6822335,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364911,SAMN12718598,simple,9606,Homo sapiens,GSM4071933,,,,,,,no,,,,,GEO,SRA959162,,public,4C104850B3D9EE09BECEC1A83172A925,F5DC07FF07220E11C33B5444A4FAF5EE
SRR10089667,2021-01-01 11:59:50,2019-09-13 07:54:52,80087859,24186533418,80087859,302,7224,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089667/SRR10089667.lite.1,SRX6822336,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364912,SAMN12718597,simple,9606,Homo sapiens,GSM4071934,,,,,,,no,,,,,GEO,SRA959162,,public,6C3584CADBE8F9A455A5CBE43DBA54EC,BB01B9627764BD88B8940EB54972DAFE
SRR10089668,2021-01-01 11:59:50,2019-09-13 08:02:44,94946867,28673953834,94946867,302,8441,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089668/SRR10089668.lite.1,SRX6822337,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364913,SAMN12718596,simple,9606,Homo sapiens,GSM4071935,,,,,,,no,,,,,GEO,SRA959162,,public,A42A0BFC06FD329CFE9813479A5D0D95,1CF7305C69B2EF245BFBAC0B6E4D1758
SRR10089669,2021-01-01 11:59:50,2019-09-13 07:52:41,78659004,23755019208,78659004,302,7028,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089669/SRR10089669.lite.1,SRX6822338,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364914,SAMN12718595,simple,9606,Homo sapiens,GSM4071936,,,,,,,no,,,,,GEO,SRA959162,,public,8A71E87608B3CCA89F58474017CBAE31,BCC4EC36F0E6F258ABEEDB1598C270F4
SRR10089670,2021-01-01 11:59:50,2019-09-13 08:05:33,90508520,27333573040,90508520,302,8133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089670/SRR10089670.lite.1,SRX6822339,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364915,SAMN12718594,simple,9606,Homo sapiens,GSM4071937,,,,,,,no,,,,,GEO,SRA959162,,public,AFF7A5C9563BF0EFC904137A939F046F,98D07B5A378622F1C42E4D3DD1B1DB07
SRR10089671,2021-01-01 11:59:50,2019-09-13 08:08:52,91936439,27764804578,91936439,302,8240,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089671/SRR10089671.lite.1,SRX6822340,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364916,SAMN12718593,simple,9606,Homo sapiens,GSM4071938,,,,,,,no,,,,,GEO,SRA959162,,public,4C0CDD183D7CE20AF286028C3ED906A4,441A0A7009ECBCFCBD2E59151EED634F
SRR10089672,2021-01-01 11:59:50,2019-09-13 07:54:06,68988389,20834493478,68988389,302,6175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089672/SRR10089672.lite.1,SRX6822341,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364917,SAMN12718635,simple,9606,Homo sapiens,GSM4071939,,,,,,,no,,,,,GEO,SRA959162,,public,7D6B1E75DBC6E586BF364A8F4D28CB78,AF3BF673A6E9905B4239A126A7DF235F
SRR10089673,2021-01-01 11:59:50,2019-09-13 08:01:31,79663964,24058517128,79663964,302,7173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089673/SRR10089673.lite.1,SRX6822342,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364918,SAMN12718634,simple,9606,Homo sapiens,GSM4071940,,,,,,,no,,,,,GEO,SRA959162,,public,127C2B57D09F223B4C3474F58E5833A2,0EDBA3AC6845A493D691A0F15EE433ED
SRR10089674,2021-01-01 11:59:50,2019-09-13 08:05:11,85905707,25943523514,85905707,302,7723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089674/SRR10089674.lite.1,SRX6822343,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364919,SAMN12718633,simple,9606,Homo sapiens,GSM4071941,,,,,,,no,,,,,GEO,SRA959162,,public,88DC27A47DE82E79DD89947343DDD09A,728492B1AFD63812DFECA11B4E43F5F2
SRR10089675,2021-01-01 11:59:50,2019-09-13 07:58:14,71791216,21680947232,71791216,302,6404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089675/SRR10089675.lite.1,SRX6822344,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364920,SAMN12718632,simple,9606,Homo sapiens,GSM4071942,,,,,,,no,,,,,GEO,SRA959162,,public,79B89986B47136FCF5249F16019E96C7,E2F92A59A36E2FDE4E8FFEEB5FB01765
SRR10089676,2021-01-01 11:59:50,2019-09-13 07:57:33,80592300,24338874600,80592300,302,7206,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089676/SRR10089676.lite.1,SRX6822345,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364921,SAMN12718631,simple,9606,Homo sapiens,GSM4071943,,,,,,,no,,,,,GEO,SRA959162,,public,CD54CF2397276844D2C47BDD853D1575,9F86DCC5D0AE337871D863B338CA73CE
SRR10089677,2021-01-01 11:59:50,2019-09-13 07:53:34,88193222,26634353044,88193222,302,8075,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089677/SRR10089677.lite.1,SRX6822346,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364922,SAMN12718630,simple,9606,Homo sapiens,GSM4071944,,,,,,,no,,,,,GEO,SRA959162,,public,909D4E663D36ACED07D46469A8EF5C16,7F59EAE65306E50AD87D44D80986D89C
SRR10089678,2021-01-01 11:59:50,2019-09-13 07:58:37,78390532,23673940664,78390532,302,7025,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089678/SRR10089678.lite.1,SRX6822347,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364923,SAMN12718629,simple,9606,Homo sapiens,GSM4071945,,,,,,,no,,,,,GEO,SRA959162,,public,32A70CCFA5EBE8D3D00FA8D0B2FDB1F0,7C5EA9F2032465AEBDDBEFCE2F7F29EF
SRR10089679,2021-01-01 11:59:50,2019-09-13 08:09:14,100188340,30256878680,100188340,302,9019,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089679/SRR10089679.lite.1,SRX6822348,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364924,SAMN12718628,simple,9606,Homo sapiens,GSM4071946,,,,,,,no,,,,,GEO,SRA959162,,public,F7BF71251F6F12618DB09A2683EDD244,42ED036603A1415818637B639F66CF1F
SRR10089680,2021-01-01 11:59:50,2019-09-13 07:59:01,80097285,24189380070,80097285,302,7326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089680/SRR10089680.lite.1,SRX6822349,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364925,SAMN12718627,simple,9606,Homo sapiens,GSM4071947,,,,,,,no,,,,,GEO,SRA959162,,public,5BB11F2E7442ED3826CBA544B98A02C8,3A694925CAFA0AF19D140434A972A2D7
SRR10089561,2021-01-01 11:59:46,2019-09-12 19:29:52,89744244,27102761688,89744244,302,7865,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089561/SRR10089561.lite.1,SRX6822230,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364806,SAMN12718487,simple,9606,Homo sapiens,GSM4071828,,,,,,,no,,,,,GEO,SRA959162,,public,C1EF82AAAB5792DCD20363D3016A2132,5CD13707C823099746F37A153DEF86A6
SRR10089562,2021-01-01 11:59:46,2019-09-12 20:14:06,91173812,27534491224,91173812,302,7876,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089562/SRR10089562.lite.1,SRX6822231,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364807,SAMN12718486,simple,9606,Homo sapiens,GSM4071829,,,,,,,no,,,,,GEO,SRA959162,,public,CC894175B5EFBCEE4D1F987F1EE9E2F3,57CB4484E36C2A8387549B120140DFCA
SRR10089563,2021-01-01 11:59:46,2019-09-12 20:02:42,92569949,27956124598,92569949,302,8113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089563/SRR10089563.lite.1,SRX6822232,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364808,SAMN12718485,simple,9606,Homo sapiens,GSM4071830,,,,,,,no,,,,,GEO,SRA959162,,public,D0CE99D524B40BB3A8DC330C0B0D797C,59A1A5E72C008ED33458A49F70974BA8
SRR10089564,2021-01-01 11:59:46,2019-09-12 19:29:43,90883110,27446699220,90883110,302,7869,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089564/SRR10089564.lite.1,SRX6822233,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364809,SAMN12718484,simple,9606,Homo sapiens,GSM4071831,,,,,,,no,,,,,GEO,SRA959162,,public,1CEBE9F2B80E932DE18BB673F0AF04DC,BA465997ED6D6F1D8D2666D5BDBA382E
SRR10089565,2021-01-01 11:59:46,2019-09-12 19:21:30,80544648,24324483696,80544648,302,6980,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089565/SRR10089565.lite.1,SRX6822234,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364810,SAMN12718483,simple,9606,Homo sapiens,GSM4071832,,,,,,,no,,,,,GEO,SRA959162,,public,375ADB966837839C9B17E286087D0992,89EA58D38758881EF77383019B4911E3
SRR10089566,2021-01-01 11:59:46,2019-09-12 19:30:19,75047687,22664401474,75047687,302,6655,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089566/SRR10089566.lite.1,SRX6822235,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364811,SAMN12718482,simple,9606,Homo sapiens,GSM4071833,,,,,,,no,,,,,GEO,SRA959162,,public,05C746957D1E3D298BE84F5C5B3C5CEF,B11F6CB59204FC911F4B7429ADEDBFC7
SRR10089567,2021-01-01 11:59:46,2019-09-12 20:02:22,84286520,25454529040,84286520,302,7296,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089567/SRR10089567.lite.1,SRX6822236,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364812,SAMN12718522,simple,9606,Homo sapiens,GSM4071834,,,,,,,no,,,,,GEO,SRA959162,,public,8459A79B872D039850D716125D961EAE,FEBEE20493BFE8934EB376B10F523367
SRR10089568,2021-01-01 11:59:46,2019-09-12 18:44:34,98965331,29887529962,98965331,302,8876,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089568/SRR10089568.lite.1,SRX6822237,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364813,SAMN12718521,simple,9606,Homo sapiens,GSM4071835,,,,,,,no,,,,,GEO,SRA959162,,public,DACD87B99A745F3C796B58571FFA8306,46B9C4477F06A7CD7D3D11C29AE793E8
SRR10089569,2021-01-01 11:59:46,2019-09-12 18:21:10,72654723,21941726346,72654723,302,6354,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089569/SRR10089569.lite.1,SRX6822238,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364814,SAMN12718520,simple,9606,Homo sapiens,GSM4071836,,,,,,,no,,,,,GEO,SRA959162,,public,C4FC3D67664B0A911BB6E1BA742F064D,BDB5F42DB669928BA15C48C0AD9C5922
SRR10089570,2021-01-01 11:59:46,2019-09-12 18:47:27,103400686,31227007172,103400686,302,8948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089570/SRR10089570.lite.1,SRX6822239,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364815,SAMN12718519,simple,9606,Homo sapiens,GSM4071837,,,,,,,no,,,,,GEO,SRA959162,,public,DCE4006E3FD6680036A209EC9A3A0158,9DA8FB8B54F1E38DC01949B7C3FC643D
SRR10089571,2021-01-01 11:59:46,2019-09-12 18:54:23,121958175,36831368850,121958175,302,10764,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089571/SRR10089571.lite.1,SRX6822240,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364816,SAMN12718518,simple,9606,Homo sapiens,GSM4071838,,,,,,,no,,,,,GEO,SRA959162,,public,F34B238B0D23DA1BC73CA12F021E2B64,DE4D3A39DA627D3B1CFE5A4A183C69DB
SRR10089572,2021-01-01 11:59:47,2019-09-12 18:53:44,97382419,29409490538,97382419,302,8500,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089572/SRR10089572.lite.1,SRX6822241,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364817,SAMN12718517,simple,9606,Homo sapiens,GSM4071839,,,,,,,no,,,,,GEO,SRA959162,,public,33F78A71F7370FA50CF07B02A765BC13,7F5838FE0DA71299666F6DE1D14E6DB4
SRR10089573,2021-01-01 11:59:47,2019-09-12 18:52:46,96208747,29055041594,96208747,302,8288,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089573/SRR10089573.lite.1,SRX6822242,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364818,SAMN12718516,simple,9606,Homo sapiens,GSM4071840,,,,,,,no,,,,,GEO,SRA959162,,public,4871282DBF042FA63A73027A7B2C3659,72D78F13199EB8668A6FEC836CA75AB2
SRR10089574,2021-01-01 11:59:47,2019-09-12 18:59:20,91778569,27717127838,91778569,302,7997,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089574/SRR10089574.lite.1,SRX6822243,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364819,SAMN12718515,simple,9606,Homo sapiens,GSM4071841,,,,,,,no,,,,,GEO,SRA959162,,public,CED9D4528080AF7C0A3C1D50E66CD301,35E74429F6235DFB580CBD6D3B03BDFF
SRR10089575,2021-01-01 11:59:47,2019-09-12 18:24:45,72180580,21798535160,72180580,302,6246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089575/SRR10089575.lite.1,SRX6822244,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364820,SAMN12718514,simple,9606,Homo sapiens,GSM4071842,,,,,,,no,,,,,GEO,SRA959162,,public,809B46BD3D9F4DD3B244583AC1653E0D,24055FEE9D87DEAC5768B17317978B93
SRR10089576,2021-01-01 11:59:47,2019-09-12 18:30:14,88424567,26704219234,88424567,302,7713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089576/SRR10089576.lite.1,SRX6822245,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364821,SAMN12718513,simple,9606,Homo sapiens,GSM4071843,,,,,,,no,,,,,GEO,SRA959162,,public,EA8EDE834A06263C9D658052139A72C7,C9BAC75CA8E6A7C73CEA0D341D36B8F7
SRR10089577,2021-01-01 11:59:47,2019-09-12 18:22:03,64250138,19403541676,64250138,302,5717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089577/SRR10089577.lite.1,SRX6822246,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364822,SAMN12718512,simple,9606,Homo sapiens,GSM4071844,,,,,,,no,,,,,GEO,SRA959162,,public,4361EA90403CC327481EB3A7BD72E2FF,A10361DA3494987734B3161187260376
SRR10089578,2021-01-01 11:59:47,2019-09-12 18:26:37,71321636,21539134072,71321636,302,6148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089578/SRR10089578.lite.1,SRX6822247,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364823,SAMN12718509,simple,9606,Homo sapiens,GSM4071845,,,,,,,no,,,,,GEO,SRA959162,,public,F2136C8E6EF777C2F2DC0F659AA2FF91,15085215D10B46E36A599092E8D9887A
SRR10089579,2021-01-01 11:59:47,2019-09-12 18:43:53,73679559,22251226818,73679559,302,6383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089579/SRR10089579.lite.1,SRX6822248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364824,SAMN12718508,simple,9606,Homo sapiens,GSM4071846,,,,,,,no,,,,,GEO,SRA959162,,public,61509736A79FD76594070961BEC08243,0B6E3A68A1B9235E8241ACAACD0CFB54
SRR10089580,2021-01-01 11:59:47,2019-09-12 18:56:56,87353472,26380748544,87353472,302,7648,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089580/SRR10089580.lite.1,SRX6822249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364825,SAMN12718507,simple,9606,Homo sapiens,GSM4071847,,,,,,,no,,,,,GEO,SRA959162,,public,82E8DF58AE7C4E1BB59E9DD37413F2E6,661DAE1E383A2BC9F9B8D16028C27BF3
SRR10089581,2021-01-01 11:59:47,2019-09-12 18:52:36,98356966,29703803732,98356966,302,8731,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089581/SRR10089581.lite.1,SRX6822250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364826,SAMN12718506,simple,9606,Homo sapiens,GSM4071848,,,,,,,no,,,,,GEO,SRA959162,,public,887D2E141E9EFFD6DF9CA6BE73BA993E,40C2BD5BF004276087C35898348F6CCF
SRR10089582,2021-01-01 11:59:47,2019-09-12 18:36:15,76887986,23220171772,76887986,302,6570,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089582/SRR10089582.lite.1,SRX6822251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364827,SAMN12718505,simple,9606,Homo sapiens,GSM4071849,,,,,,,no,,,,,GEO,SRA959162,,public,28533D6B2950A0FD19DC000B33BE79A1,A22024F50054DB0BC4485C5429F89728
SRR10089583,2021-01-01 11:59:47,2019-09-12 18:28:54,74223863,22415606626,74223863,302,6599,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089583/SRR10089583.lite.1,SRX6822252,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364828,SAMN12718504,simple,9606,Homo sapiens,GSM4071850,,,,,,,no,,,,,GEO,SRA959162,,public,2F99AA870ED791FC86D2CD8C0C67FD92,916440F2DF08C71719BCB64D9F79733D
SRR10089584,2021-01-01 11:59:47,2019-09-12 18:53:13,101266419,30582458538,101266419,302,8724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089584/SRR10089584.lite.1,SRX6822253,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364829,SAMN12718511,simple,9606,Homo sapiens,GSM4071851,,,,,,,no,,,,,GEO,SRA959162,,public,4E4A73797959D5C8EE8E1ACCD2C55622,DF303BAE7CFE51CC4EF2D39727B35640
SRR10089585,2021-01-01 11:59:47,2019-09-12 18:43:32,79959760,24147847520,79959760,302,6887,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089585/SRR10089585.lite.1,SRX6822254,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364830,SAMN12718510,simple,9606,Homo sapiens,GSM4071852,,,,,,,no,,,,,GEO,SRA959162,,public,537944104A2ED2699A4EB9E3B0030B06,E9567F3961407ACF6A8800BB0AF85AD9
SRR10089586,2021-01-01 11:59:47,2019-09-12 18:50:01,90981638,27476454676,90981638,302,7916,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089586/SRR10089586.lite.1,SRX6822255,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364831,SAMN12718503,simple,9606,Homo sapiens,GSM4071853,,,,,,,no,,,,,GEO,SRA959162,,public,8A7C495497219A5DD9DB908FCD032C7B,F68FCD5B6C6F71C3FFDBE51FC6815741
